comune,provincia,nome,zona,locatita,sito_arche,categoria,identificatore,latitudine,longitudine,sup,alt_min,alt_max,alt_media,acqua,nuraghe_costiero,categ_acqua
TERTENIA,OGLIASTRA,Nuraghe Grabieli,Ogliastra,,Nuraghe,Nuraghe,NUR4304,39.670736,9.6122002,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Grutas,Ogliastra,,Nuraghe,Nuraghe,NUR4253,39.687717,9.560624,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Is Casadas,Ogliastra,,Nuraghe,Nuraghe,NUR4586,39.668091,9.5425339,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Lionaggi,Ogliastra,,Nuraghe,Nuraghe,NUR4256,39.672313,9.6413102,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Longu,Ogliastra,,Nuraghe,Nuraghe,NUR4313,39.683753,9.6349198,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Marosini,Ogliastra,,Nuraghe,Nuraghe,NUR4158,39.694763,9.629334199999999,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Marragi,Ogliastra,,Nuraghe,Nuraghe,NUR4349,39.677338,9.5705804,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Melisenda,Ogliastra,,Nuraghe,Nuraghe,NUR4066,39.667259,9.6467954,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Mincineddu,Ogliastra,,Nuraghe,Nuraghe,NUR4283,39.64391,9.5891305,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Murcu,Ogliastra,,Nuraghe,Nuraghe,NUR5419,39.698316999999996,9.641900300000001,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Murta Arba,Ogliastra,,Nuraghe,Nuraghe,NUR4236,39.673111999999996,9.5911207,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Nastasi o Anastasi,Ogliastra,,Nuraghe,Nuraghe,NUR4891,39.665314,9.6364474,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Nurassolas,Ogliastra,,Nuraghe,Nuraghe,NUR5026,39.649659,9.5939156,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Orrubiu,Ogliastra,,Nuraghe,Nuraghe,NUR4312,39.699265999999994,9.603525999999999,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Perdu Pabali,Ogliastra,,Nuraghe,Nuraghe,NUR4115,39.704058,9.5612329,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Piddeddu,Ogliastra,,Nuraghe,Nuraghe,NUR5106,39.628907,9.557231100000001,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Pittiu,Ogliastra,,Nuraghe,Nuraghe,NUR4389,39.683787,9.5852762,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Punta Moros,Ogliastra,,Nuraghe,Nuraghe,NUR4325,39.682595,9.6618867,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Sa Cannera,Ogliastra,,Nuraghe,Nuraghe,NUR4379,39.663579,9.6164623,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Sa Cresia,Ogliastra,,Nuraghe,Nuraghe,NUR4242,39.647819,9.5532185,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe San Nicola,Ogliastra,,Nuraghe,Nuraghe,NUR4352,39.717003999999996,9.5748746,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Sant'Elia,Ogliastra,,Nuraghe,Nuraghe,NUR4073,39.700756,9.5647359,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Santu Perdu,Ogliastra,,Nuraghe,Nuraghe,NUR4370,39.725776,9.575244699999999,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe S'Omu S'Orcu,Ogliastra,,Nuraghe,Nuraghe,NUR4266,39.695601,9.565191800000001,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Su Concali,Ogliastra,,Nuraghe,Nuraghe,NUR4125,39.677671999999994,9.6373674,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe s'Ulimu,Ogliastra,,Nuraghe,Nuraghe,NUR4490,39.654365000000006,9.573007800000001,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Su Preti,Ogliastra,,Nuraghe,Nuraghe,NUR4164,39.675337,9.566895,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Nuraghe Tachigeddu,Ogliastra,,Nuraghe,Nuraghe complesso,NUR10707,39.674868,9.550374,117.652,0,863,431.5,False,True,costa
TERTENIA,OGLIASTRA,Tempio nuragico a pozzo di Sa Brecca,Ogliastra,,Culto dell'acqua,Culto dell'acqua,NUR10777,39.702764,9.628121,117.652,0,863,431.5,False,True,costa
TRIEI,OGLIASTRA,,Ogliastra,,Nuraghe,Nuraghe,NUR1430,40.014552,9.625661000000001,32.9807,19,826,422.5,False,False,
TRIEI,OGLIASTRA,,Ogliastra,,Nuraghe,Nuraghe,NUR1630,40.022232,9.594284,32.9807,19,826,422.5,False,False,
TRIEI,OGLIASTRA,Nuraghe Bau Nuraxi,Ogliastra,,Nuraghe,Nuraghe,NUR3228,40.03106,9.6297526,32.9807,19,826,422.5,False,False,
TRIEI,OGLIASTRA,Nuraghe Cugumacci,Ogliastra,,Nuraghe,Nuraghe,NUR3235,40.006665000000005,9.62698,32.9807,19,826,422.5,False,False,
TRIEI,OGLIASTRA,Nuraghe Figu,Ogliastra,,Nuraghe,Nuraghe,NUR3404,40.022448,9.6225884,32.9807,19,826,422.5,False,False,
TRIEI,OGLIASTRA,Nuraghe Fratta,Ogliastra,,Nuraghe,Nuraghe,NUR3572,40.03052,9.6244097,32.9807,19,826,422.5,False,False,
TRIEI,OGLIASTRA,Nuraghe Genna Olidone,Ogliastra,,Nuraghe,Nuraghe,NUR3573,40.006938,9.643286999999999,32.9807,19,826,422.5,False,False,
TRIEI,OGLIASTRA,Nuraghe Lastraf,Ogliastra,,Nuraghe,Nuraghe,NUR3734,40.016861,9.5937466,32.9807,19,826,422.5,False,False,
TRIEI,OGLIASTRA,Nuraghe Nunucoli,Ogliastra,,Nuraghe,Nuraghe,NUR3332,40.037667,9.6319306,32.9807,19,826,422.5,False,False,
TRIEI,OGLIASTRA,Nuraghe Pizzu 'e Serra,Ogliastra,,Nuraghe,Nuraghe,NUR6300,40.015512,9.6246377,32.9807,19,826,422.5,False,False,
TRIEI,OGLIASTRA,Nuraghe Sa Molentina,Ogliastra,,Nuraghe,Nuraghe,NUR3702,40.023958,9.595495399999999,32.9807,19,826,422.5,False,False,
TRIEI,OGLIASTRA,Nuraghe Sa Paule,Ogliastra,,Nuraghe,Nuraghe,NUR2992,40.020815,9.5963404,32.9807,19,826,422.5,False,False,
TRIEI,OGLIASTRA,Tomba di giganti di Osono,Ogliastra,,Tomba di giganti,Tomba di giganti,NUR8294,40.035013800623204,9.616593586662141,32.9807,19,826,422.5,False,False,
ULASSAI,OGLIASTRA,,Ogliastra,,Nuraghe,Nuraghe,NUR1631,39.61072,9.518175,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe Cea Arcis,Ogliastra,,Nuraghe,Nuraghe,NUR4602,39.703461,9.5263749,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe Cea Usasta,Ogliastra,,Nuraghe,Nuraghe,NUR5456,39.669491,9.5052389,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe Crabas,Ogliastra,,Nuraghe,Nuraghe,NUR4219,39.716993,9.4404664,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe Cumida Gadoni,Ogliastra,,Nuraghe,Nuraghe,NUR4515,39.651307,9.539458900000001,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe de Seroni,Ogliastra,,Nuraghe,Nuraghe,NUR5418,39.722405,9.4320577,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe Forru,Ogliastra,,Nuraghe,Nuraghe,NUR4646,39.608151,9.532670699999999,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe Laccheddu,Ogliastra,,Nuraghe,Nuraghe,NUR4306,39.630981,9.531457699999999,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe Lesse,Ogliastra,,Nuraghe,Nuraghe,NUR4074,39.710632000000004,9.439136,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe Nuragheddu I,Ogliastra,,Nuraghe,Nuraghe,NUR4436,39.779534999999996,9.4403538,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe Nuragheddu II,Ogliastra,,Nuraghe,Nuraghe,NUR4466,39.781363,9.437776199999998,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe Pauli,Ogliastra,,Nuraghe,Nuraghe,NUR4409,39.733868,9.414773599999998,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe Pranu,Ogliastra,,Nuraghe,Nuraghe semplice,NUR4479,39.782377000000004,9.443971000000001,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe Santa Maria,Ogliastra,,Nuraghe,Nuraghe,NUR4417,39.621148,9.524615400000002,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe Sterzu,Ogliastra,,Nuraghe,Nuraghe,NUR3980,39.723732,9.454140400000002,122.4128,75,998,536.5,False,False,
ULASSAI,OGLIASTRA,Nuraghe S'Ulimu,Ogliastra,,Nuraghe,Nuraghe,NUR4075,39.730077,9.426604800000002,122.4128,75,998,536.5,False,False,
URZULEI,OGLIASTRA,Insediamento nuragico di o Murales,Ogliastra,,Villaggi,Villaggio nuragico,NUR11463,40.1840171737184,9.549377098844,129.6369,118,1263,690.5,False,False,
URZULEI,OGLIASTRA,Nuraghe Bacchile Beccios o Sos Camminantes,Ogliastra,,Nuraghe,Nuraghe,NUR3651,40.074549,9.480605699999998,129.6369,118,1263,690.5,False,False,
URZULEI,OGLIASTRA,Nuraghe Perdeballa,Ogliastra,,Nuraghe,Nuraghe complesso,NUR3085,40.108996000000005,9.440548199999999,129.6369,118,1263,690.5,False,False,
URZULEI,OGLIASTRA,Nuraghe Su Mamuccone,Ogliastra,Su Mamuccone,Nuraghe,Nuraghe semplice,NUR9750,40.093287,9.451057,129.6369,118,1263,690.5,False,False,
URZULEI,OGLIASTRA,resti di Capanne nuragiche,Ogliastra,,Villaggi,Villaggio,NUR12172,40.1627308852414,9.48872298752491,129.6369,118,1263,690.5,False,False,
URZULEI,OGLIASTRA,Tomba di giganti di Sa Carcara,Ogliastra,Sa Carcara,Tomba di giganti,Tomba di giganti,NUR10346,40.168079999999996,9.487407000000001,129.6369,118,1263,690.5,False,False,
URZULEI,OGLIASTRA,Tombe dei Giganti di S'arena Fennau,Ogliastra,Fennau,Tomba di giganti,Tomba dei giganti - dolmeica,NUR8354,40.107667705761706,9.44440223702136,129.6369,118,1263,690.5,False,False,
USSASSAI,OGLIASTRA,,Ogliastra,,Nuraghe,Nuraghe,NUR1567,39.823395,9.390105,47.3237,325,1123,724.0,False,False,
USSASSAI,OGLIASTRA,Nuraghe Casteddu 'e Jeni,Ogliastra,,Nuraghe,Nuraghe,NUR4348,39.80457,9.3778585,47.3237,325,1123,724.0,False,False,
USSASSAI,OGLIASTRA,Nuraghe Is Coccoronis,Ogliastra,,Nuraghe,Nuraghe,NUR4645,39.788872,9.4174638,47.3237,325,1123,724.0,False,False,
USSASSAI,OGLIASTRA,Nuraghe Mela,Ogliastra,,Nuraghe,Nuraghe,NUR5346,39.822241999999996,9.419845599999999,47.3237,325,1123,724.0,False,False,
USSASSAI,OGLIASTRA,Nuraghe Nurasolu,Ogliastra,,Nuraghe,Nuraghe,NUR3979,39.823367,9.390169699999998,47.3237,325,1123,724.0,False,False,
USSASSAI,OGLIASTRA,Nuraghe Su Teriargiu o Arcu Addai,Ogliastra,,Nuraghe,Nuraghe,NUR5331,39.781499,9.394332400000001,47.3237,325,1123,724.0,False,False,
USSASSAI,OGLIASTRA,Nuraghe Taccu Addai,Ogliastra,,Nuraghe,Nuraghe,NUR4736,39.852779999999996,9.434892800000002,47.3237,325,1123,724.0,False,False,
USSASSAI,OGLIASTRA,Nuraghe Useligis,Ogliastra,,Nuraghe,Nuraghe,NUR4096,39.816696,9.3801757,47.3237,325,1123,724.0,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,,Ogliastra,,Nuraghe,Nuraghe,NUR766,40.039495,9.395954,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,,Ogliastra,,Nuraghe,Nuraghe,NUR767,39.999627000000004,9.441336999999999,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,,Ogliastra,,Nuraghe,Nuraghe,NUR769,40.002423,9.399918,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,,Ogliastra,,Nuraghe,Nuraghe,NUR770,39.96071,9.607731,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Capanne nuragiche Monte Ulloro,Ogliastra,,Villaggi,Villaggio nuragico,NUR12018,39.9663005910916,9.53420105625557,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,"Complesso funerario ""S'iscra e sa Coda""",Ogliastra,,Tomba di giganti,Tomba di giganti,NUR11884,40.05680592105371,9.39252825757311,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Complesso Nuragico S'arcu is Forrus,ogliastra,S'arcu is Forrus,Villaggi,Villaggio nuragico,NUR13080,40.002776000000004,9.401345,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Domus de janas 'su strumpu',Ogliastra,,Domus de janas,Domus de janas,NUR7533,39.986396,9.428604,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe,Ogliastra,,Nuraghe,Nuraghe,NUR3870,40.004746000000004,9.4162702,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Bruncu Ortu,Ogliastra,,Nuraghe,Nuraghe,NUR11973,39.982528,9.578418,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe di Su Porcu Abba,Ogliastra,,Nuraghe,Nuraghe,NUR11966,39.99588659520371,9.414559303167211,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe 'e Scala,Ogliastra,,Nuraghe,Nuraghe,NUR3582,40.041207,9.3954993,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Giuoro,Ogliastra,,Nuraghe,Nuraghe,NUR3578,39.948727000000005,9.4836849,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Istog o Foppia,Ogliastra,,Nuraghe,Nuraghe,NUR6067,40.007785,9.414330999999999,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Lotzoracesu,Ogliastra,,Nuraghe,Nuraghe,NUR2800,40.007101,9.4014054,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Marruscu,Ogliastra,,Nuraghe,Nuraghe,NUR3745,39.955475,9.445919400000001,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Mummus Orgosa,Ogliastra,,Nuraghe,Nuraghe,NUR3067,40.092727000000004,9.403586,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Murtarba,Ogliastra,,Nuraghe,Nuraghe,NUR3895,39.962962,9.592770300000002,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Nieddu,Ogliastra,,Nuraghe,Nuraghe,NUR3443,39.962214,9.579514,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Niu Abila,Ogliastra,,Nuraghe,Nuraghe,NUR3005,39.959651,9.6079919,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Orrubiu o Rubiu,Ogliastra,,Nuraghe,Nuraghe,NUR3763,40.018104,9.4140521,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Palancaddu,Ogliastra,,Nuraghe,Nuraghe,NUR3458,39.972388,9.578970300000002,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Pauli Gosti,Ogliastra,,Nuraghe,Nuraghe,NUR3340,39.955698999999996,9.4578954,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Sa Menga,Ogliastra,,Nuraghe,Nuraghe,NUR11975,39.9669431579179,9.57830120867618,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe S'arcu e is  forros,Ogliastra,,Nuraghe,Nuraghe,NUR3890,40.003103,9.403803300000002,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Su Chiai,Ogliastra,,Nuraghe,Nuraghe,NUR3789,39.950742,9.444986,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Surzaoe,Ogliastra,,Nuraghe,Nuraghe,NUR3051,40.064634999999996,9.3929511,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Nuraghe Troculu,Ogliastra,,Nuraghe,Nuraghe,NUR3713,39.986129999999996,9.414076300000001,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Rovine villaggio nuragico Aratala,Ogliastra,,Villaggi,Villaggio nuragico,NUR12016,39.9464452791729,9.520247919047481,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Tempio nuragico ad antis di Sa Carcaredda,Ogliastra,,Altri siti,Altri siti - Unicum,NUR11967,39.992258678053005,9.427201275718529,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Tomba dei giganti,Ogliastra,,Tomba di giganti,Tomba di giganti,NUR12015,39.943579,9.496945,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Tomba dei giganti di Genna Troculu,Ogliastra,,Tomba di giganti,Tomba di giganti,NUR11972,39.989248395772904,9.408039811623711,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Tomba dei giganti di Sa Carcara,Ogliastra,,Tomba di giganti,Tomba di giganti,NUR12020,40.002526068512104,9.392022747273481,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Tomba dei giganti Su Porcu Abba,Ogliastra,,Tomba di giganti,Tomba di giganti,NUR11964,39.9979612845497,9.412907117731509,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Tomba di giganti di Sa Conca â??e Pira Onne o Pradu Su Chiai,Ogliastra,,Tomba di giganti,Tomba di giganti,NUR11460,39.9503895089221,9.450002120064608,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Tomba di giganti Lotzoracesus,Ogliastra,,Tomba di giganti,Tomba di giganti,NUR11889,40.0065613128571,9.400953262880948,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Tomba di giganti Sa Carcaredda I,Ogliastra,,Tomba di giganti,Tomba di giganti,NUR11968,39.9932605698677,9.425795816517962,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Tomba di giganti Sa Carcaredda II,Ogliastra,,Tomba di giganti,Tomba di giganti,NUR11971,39.9956678360919,9.42428770098005,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Tomba di giganti Sa Carcaredda III,Ogliastra,,Tomba di giganti,Tomba di giganti,NUR11969,39.992471,9.424074000000001,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Tomba di giganti Sa Carcaredda IV,Ogliastra,,Tomba di giganti,Tomba di giganti,NUR11970,39.992626,9.423999,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Tomba nuragica a galleria o corridoio Monte Pipinari,Ogliastra,,Tomba di giganti,Tomba di giganti,NUR11885,40.075148206297,9.37699977191394,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Villaggio nuragico Bruncu Ortu,Ogliastra,,Villaggi,Villaggio nuragico,NUR11974,39.979715038183706,9.582716617256581,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Villaggio Nuragico di Su Porcu Abba,Ogliastra,,Villaggi,Villaggio nuragico,NUR11965,39.9962131008555,9.414766807412779,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Villaggio nuragico fortificato Olloeo,Ogliastra,,Villaggi,Villaggio nuragico,NUR12017,39.9583003672215,9.540353627867331,210.3543,32,1825,928.5,False,False,
VILLAGRANDE STRISAILI,OGLIASTRA,Villaggio nuragico Praidas,Ogliastra,,Villaggi,Villaggio nuragico,NUR12019,39.991434666666606,9.50843383394834,210.3543,32,1825,928.5,False,False,
ARBUS,MEDIO CAPIDANO,,Linas,,Nuraghe,Nuraghe,NUR2123,39.457612,8.399092,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,,Linas,,Nuraghe,Nuraghe,NUR2125,39.459315000000004,8.393182000000001,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Capanna nuragica Linnammini su Vicariu,Linas,,Villaggi,Villaggio nuragico,NUR10922,39.648107,8.456548,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe,Linas,,Nuraghe,Nuraghe,NUR2289,39.707343,8.457986,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe,Linas,,Nuraghe,Nuraghe,NUR2433,39.558686,8.517171000000001,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe,Linas,,Nuraghe,Nuraghe,NUR2519,39.707936,8.45801,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Baco Ollasta,Linas,,Nuraghe,Nuraghe,NUR2521,39.701014,8.490952,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Capo Frasca,Linas,,Nuraghe,Nuraghe,NUR10693,39.768190999999995,8.454917,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Corongiu Murvonis,Linas,,Nuraghe,Nuraghe,NUR2128,39.470597999999995,8.388865,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Crixionis,Linas,,Nuraghe,Nuraghe,NUR2520,39.710914,8.459295,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Cuccuru 'e Feu,Linas,,Nuraghe,Nuraghe,NUR4148,39.689865000000005,8.501626199999999,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Cugui,Linas,,Nuraghe,Nuraghe,NUR4425,39.522278,8.5801204,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Frucca,Linas,,Nuraghe,Nuraghe,NUR4402,39.710136,8.4918925,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Ghilotta I,Linas,,Nuraghe,Nuraghe,NUR2523,39.704993,8.500994,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Gianni Efisi,Linas,,Nuraghe,Nuraghe,NUR2127,39.458202,8.383841,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Guardia de su Turcu,Linas,,Nuraghe,Nuraghe,NUR2122,39.448183,8.39525,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Is Cabis,Linas,S.Antonio Santadi - Capo Frasca,Nuraghe,Nuraghe complesso,NUR4946,39.726045,8.4832102,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Narocci,Linas,,Nuraghe,Nuraghe,NUR10920,39.48332,8.434039,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Nuraxi Figus,Linas,,Nuraghe,Nuraghe,NUR2524,39.6957340165378,8.51577560937308,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Peppi Orr,Linas,,Nuraghe,Nuraghe,NUR2304,39.623391999999996,8.478441,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Priogosu,Linas,S.Antonio Santadi - Capo Frasca,Nuraghe,Nuraghe semplice,NUR4889,39.728486,8.4815445,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Punta Nicolau,Linas,,Nuraghe,Nuraghe,NUR5219,39.698651,8.493364999999999,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Punta Su Nuraxi,Linas,,Nuraghe,Nuraghe,NUR2124,39.462123999999996,8.451145,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Nuraghe Su Fraizzu,Linas,,Nuraghe,Nuraghe,NUR2126,39.485003000000006,8.432765,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Sa Rocca de su Casteddu- Nuraghe,Linas,,Nuraghe,Nuraghe,NUR10921,39.537123,8.578942999999999,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Tomba dei giganti,Linas,,Tomba di giganti,Tomba di giganti,NUR12639,39.708979759291,8.47062191366495,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Tomba dei giganti Bruncu Espis,Linas,,Tomba di giganti,Tomba di giganti,NUR12597,39.611925621359205,8.49025961165048,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Tomba dei Giganti Manago II,Linas,,Tomba di giganti,Tomba di giganti,NUR10917,39.468465762073,8.38829862937271,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Tomba di giganti di Capo Pecora,Linas,,Tomba di giganti,Tomba di giganti,NUR10915,39.46029027024579,8.38581915859243,269.1217,0,784,392.0,False,True,costa
ARBUS,MEDIO CAPIDANO,Tomba di giganti Manago,Linas,,Tomba di giganti,Tomba di giganti,NUR10918,39.4715607766018,8.390181101769201,269.1217,0,784,392.0,False,True,costa
